date,location_key,location_name,latitude,longitude,elevation_m,tavg,tmin,tmax,prcp,wspd,wpgt,pres,humidity,solar_radiation,flood_event,nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,nasa_pres
2006-06-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.24,13.75,24.12,0.0,1.47,3.17,78.71,38.4,21.18,0,19.24,13.75,24.12,0.0,1.47,3.17,78.71
2006-06-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.65,12.38,26.59,0.27,1.89,3.75,78.67,35.06,25.76,0,19.65,12.38,26.59,0.27,1.89,3.75,78.67
2006-06-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.99,5.18,19.48,0.35,1.4,2.73,71.46,49.06,19.32,0,11.99,5.18,19.48,0.35,1.4,2.73,71.46
2006-06-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.48,3.8,15.92,0.44,1.45,2.79,71.6,59.61,17.7,0,10.48,3.8,15.92,0.44,1.45,2.79,71.6
2006-06-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.43,12.4,25.94,0.63,1.82,3.87,78.79,36.54,28.7,0,19.43,12.4,25.94,0.63,1.82,3.87,78.79
2006-06-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.73,11.85,27.2,2.64,1.97,3.71,78.83,37.18,30.69,0,19.73,11.85,27.2,2.64,1.97,3.71,78.83
2006-06-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.83,5.21,19.44,0.65,1.48,2.49,71.66,53.37,21.76,0,11.83,5.21,19.44,0.65,1.48,2.49,71.66
2006-06-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.22,13.33,28.15,0.0,2.0,3.99,78.68,28.11,28.7,0,21.22,13.33,28.15,0.0,2.0,3.99,78.68
2006-06-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.71,5.07,20.06,0.0,1.43,2.54,71.55,47.62,21.57,0,12.71,5.07,20.06,0.0,1.43,2.54,71.55
2006-06-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.59,5.36,18.96,0.79,1.28,1.63,71.53,46.99,20.3,0,12.59,5.36,18.96,0.79,1.28,1.63,71.53
2006-06-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.41,16.77,28.68,0.12,1.84,3.76,78.62,21.5,30.06,0,22.41,16.77,28.68,0.12,1.84,3.76,78.62
2006-06-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.27,5.02,18.36,0.56,1.69,2.94,71.56,50.77,24.28,0,11.27,5.02,18.36,0.56,1.69,2.94,71.56
2006-06-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.28,14.16,28.14,0.54,2.12,4.53,78.65,26.64,27.38,0,21.28,14.16,28.14,0.54,2.12,4.53,78.65
2006-06-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.37,14.82,26.32,0.0,1.65,3.61,78.72,23.2,23.42,0,20.37,14.82,26.32,0.0,1.65,3.61,78.72
2006-06-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.62,5.17,17.18,0.0,1.03,2.61,71.54,43.62,26.14,0,11.62,5.17,17.18,0.0,1.03,2.61,71.54
2006-06-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.1,12.52,28.58,0.0,2.1,4.74,78.77,24.23,30.7,0,21.1,12.52,28.58,0.0,2.1,4.74,78.77
2006-06-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.23,4.23,22.8,0.0,1.42,3.23,71.54,37.71,29.87,0,14.23,4.23,22.8,0.0,1.42,3.23,71.54
2006-06-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.78,7.96,22.93,0.01,1.27,2.8,71.64,36.47,28.95,0,15.78,7.96,22.93,0.01,1.27,2.8,71.64
2006-06-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.8,14.77,28.16,0.03,2.0,4.58,78.86,27.42,28.18,0,21.8,14.77,28.16,0.03,2.0,4.58,78.86
2006-06-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.36,8.09,23.52,0.01,1.35,2.86,71.65,35.69,29.8,0,15.36,8.09,23.52,0.01,1.35,2.86,71.65
2006-06-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.53,16.11,27.99,0.2,2.06,4.79,78.87,32.36,28.91,0,21.53,16.11,27.99,0.2,2.06,4.79,78.87
2006-06-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.92,15.33,27.18,2.56,1.87,3.94,78.87,34.01,27.59,0,20.92,15.33,27.18,2.56,1.87,3.94,78.87
2006-06-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.93,5.25,21.8,0.74,1.02,2.62,71.62,26.86,31.51,0,13.93,5.25,21.8,0.74,1.02,2.62,71.62
2006-06-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.98,3.83,22.59,0.0,1.46,2.98,71.66,31.08,27.61,0,13.98,3.83,22.59,0.0,1.46,2.98,71.66
2006-06-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.82,11.43,27.53,0.33,2.16,5.41,78.93,37.42,27.86,0,19.82,11.43,27.53,0.33,2.16,5.41,78.93
2006-06-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.2,6.36,20.55,0.02,1.24,2.42,71.69,45.06,27.01,0,14.2,6.36,20.55,0.02,1.24,2.42,71.69
2006-06-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.36,13.95,23.68,0.34,1.62,3.49,79.0,52.14,25.05,0,18.36,13.95,23.68,0.34,1.62,3.49,79.0
2006-06-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.26,5.65,23.81,0.0,1.32,2.58,71.65,38.14,30.84,0,15.26,5.65,23.81,0.0,1.32,2.58,71.65
2006-06-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.11,12.91,27.16,0.0,2.36,4.82,78.94,39.98,30.53,0,20.11,12.91,27.16,0.0,2.36,4.82,78.94
2006-06-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.69,7.0,25.32,0.0,1.23,2.78,71.69,31.52,31.15,0,16.69,7.0,25.32,0.0,1.23,2.78,71.69
2006-06-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.64,13.76,29.19,0.0,2.09,5.11,78.97,34.77,31.29,0,21.64,13.76,29.19,0.0,2.09,5.11,78.97
2006-06-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.89,8.45,24.03,0.0,1.76,3.75,71.79,39.33,26.92,0,16.89,8.45,24.03,0.0,1.76,3.75,71.79
2006-06-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.36,14.96,28.58,0.0,2.05,4.09,79.0,35.83,28.28,0,22.36,14.96,28.58,0.0,2.05,4.09,79.0
2006-06-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.8,9.24,24.99,0.77,1.66,3.35,71.74,39.75,20.35,0,17.8,9.24,24.99,0.77,1.66,3.35,71.74
2006-06-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.71,16.84,30.18,0.38,1.99,3.82,78.88,35.36,23.13,0,23.71,16.84,30.18,0.38,1.99,3.82,78.88
2006-06-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.06,10.22,25.28,0.04,1.62,3.37,71.74,34.82,29.78,0,18.06,10.22,25.28,0.04,1.62,3.37,71.74
2006-06-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.86,17.06,30.42,0.09,2.0,3.97,78.89,32.92,29.48,0,23.86,17.06,30.42,0.09,2.0,3.97,78.89
2006-06-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,24.9,16.88,31.98,0.0,2.12,4.38,78.91,26.53,30.36,0,24.9,16.88,31.98,0.0,2.12,4.38,78.91
2006-06-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.3,10.93,27.14,0.0,1.51,3.07,71.78,28.3,30.9,0,19.3,10.93,27.14,0.0,1.51,3.07,71.78
2006-06-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,24.41,17.09,30.72,0.03,2.15,4.42,78.9,30.77,28.15,0,24.41,17.09,30.72,0.03,2.15,4.42,78.9
2006-06-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.86,10.91,26.35,0.0,1.77,4.02,71.75,30.77,29.75,0,18.86,10.91,26.35,0.0,1.77,4.02,71.75
2006-06-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.96,10.75,27.01,0.16,1.42,3.12,71.64,40.79,26.6,0,18.96,10.75,27.01,0.16,1.42,3.12,71.64
2006-06-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,24.33,17.09,31.34,0.48,2.14,4.5,78.77,40.72,25.88,0,24.33,17.09,31.34,0.48,2.14,4.5,78.77
2006-06-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.89,12.02,24.56,1.27,1.47,3.31,71.48,50.01,24.4,0,17.89,12.02,24.56,1.27,1.47,3.31,71.48
2006-06-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.85,18.33,27.88,5.02,1.86,4.0,78.6,54.25,23.41,0,22.85,18.33,27.88,5.02,1.86,4.0,78.6
2006-06-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.06,8.8,25.49,0.42,1.56,3.8,71.47,49.06,28.14,0,17.06,8.8,25.49,0.42,1.56,3.8,71.47
2006-06-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.86,15.81,27.92,1.46,1.9,4.38,78.63,56.08,28.03,0,21.86,15.81,27.92,1.46,1.9,4.38,78.63
2006-06-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.98,17.77,26.75,0.39,1.93,4.19,78.56,57.18,25.88,0,21.98,17.77,26.75,0.39,1.93,4.19,78.56
2006-06-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.3,10.65,24.89,0.09,1.37,2.9,71.41,51.57,28.21,0,17.3,10.65,24.89,0.09,1.37,2.9,71.41
2006-06-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.65,15.75,29.36,0.39,2.13,5.55,78.53,54.94,24.1,0,21.65,15.75,29.36,0.39,2.13,5.55,78.53
2006-06-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.61,9.01,25.1,0.09,1.53,3.43,71.38,47.89,24.72,0,16.61,9.01,25.1,0.09,1.53,3.43,71.38
2006-07-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.88,8.93,25.88,0.3,1.44,3.22,71.45,41.73,27.5,0,17.88,8.93,25.88,0.3,1.44,3.22,71.45
2006-07-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.31,16.31,29.94,0.02,2.0,4.14,78.57,47.48,27.95,0,23.31,16.31,29.94,0.02,2.0,4.14,78.57
2006-07-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,24.39,18.82,29.66,4.03,1.53,3.2,78.53,46.07,24.08,0,24.39,18.82,29.66,4.03,1.53,3.2,78.53
2006-07-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.7,12.87,24.77,4.32,1.16,2.56,71.45,44.03,23.48,0,18.7,12.87,24.77,4.32,1.16,2.56,71.45
2006-07-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.44,12.46,20.72,4.12,1.26,3.29,71.54,58.67,23.76,0,16.44,12.46,20.72,4.12,1.26,3.29,71.54
2006-07-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.65,18.53,27.27,7.15,1.54,3.57,78.66,55.02,24.89,0,22.65,18.53,27.27,7.15,1.54,3.57,78.66
2006-07-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.25,16.88,29.6,4.79,1.81,3.82,78.65,53.5,29.56,0,23.25,16.88,29.6,4.79,1.81,3.82,78.65
2006-07-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.7,10.77,24.9,1.13,1.44,3.02,71.53,54.69,26.52,0,17.7,10.77,24.9,1.13,1.44,3.02,71.53
2006-07-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.89,18.14,30.21,0.02,1.81,3.86,78.73,53.03,26.7,0,23.89,18.14,30.21,0.02,1.81,3.86,78.73
2006-07-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.72,10.77,26.88,0.0,1.51,3.46,71.59,50.05,27.92,0,18.72,10.77,26.88,0.0,1.51,3.46,71.59
2006-07-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.1,11.54,28.95,0.0,1.23,2.66,71.62,48.39,30.93,0,20.1,11.54,28.95,0.0,1.23,2.66,71.62
2006-07-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,24.74,19.84,30.9,0.01,2.03,4.42,78.75,54.35,26.26,0,24.74,19.84,30.9,0.01,2.03,4.42,78.75
2006-07-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.62,11.1,29.72,0.0,1.33,2.77,71.41,43.49,31.15,0,20.62,11.1,29.72,0.0,1.33,2.77,71.41
2006-07-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,24.77,18.91,30.53,0.0,2.06,4.57,78.52,53.95,27.85,0,24.77,18.91,30.53,0.0,2.06,4.57,78.52
2006-07-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,21.13,12.1,30.68,0.02,1.5,3.72,71.35,41.47,31.28,0,21.13,12.1,30.68,0.02,1.5,3.72,71.35
2006-07-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,25.59,19.36,32.2,0.1,2.04,4.51,78.43,51.24,26.2,0,25.59,19.36,32.2,0.1,2.04,4.51,78.43
2006-07-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,21.47,11.61,32.06,1.18,1.52,3.28,71.26,38.19,30.99,0,21.47,11.61,32.06,1.18,1.52,3.28,71.26
2006-07-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,25.19,19.07,32.56,6.7,2.19,5.02,78.35,55.56,24.6,0,25.19,19.07,32.56,6.7,2.19,5.02,78.35
2006-07-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.33,17.84,29.26,3.22,2.1,4.19,78.41,68.37,19.39,0,23.33,17.84,29.26,3.22,2.1,4.19,78.41
2006-07-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.08,11.25,28.8,0.98,1.49,2.87,71.29,45.86,28.99,0,20.08,11.25,28.8,0.98,1.49,2.87,71.29
2006-07-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.71,10.45,28.07,5.59,1.55,3.58,71.21,47.77,28.94,0,18.71,10.45,28.07,5.59,1.55,3.58,71.21
2006-07-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.35,16.87,28.83,14.8,2.16,4.79,78.33,68.1,21.07,0,22.35,16.87,28.83,14.8,2.16,4.79,78.33
2006-07-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.96,17.59,25.04,12.01,2.18,4.04,78.33,72.59,15.6,0,20.96,17.59,25.04,12.01,2.18,4.04,78.33
2006-07-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.07,10.43,22.5,4.36,1.9,4.13,71.19,59.16,20.12,0,16.07,10.43,22.5,4.36,1.9,4.13,71.19
2006-07-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.9,7.28,19.71,5.51,1.72,4.43,71.06,63.05,18.66,0,12.9,7.28,19.71,5.51,1.72,4.43,71.06
2006-07-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.22,13.15,23.47,14.22,2.11,3.99,78.24,67.33,21.64,0,18.22,13.15,23.47,14.22,2.11,3.99,78.24
2006-07-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.24,13.03,23.16,0.13,1.57,3.37,78.46,56.02,27.08,0,18.24,13.03,23.16,0.13,1.57,3.37,78.46
2006-07-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.11,5.09,18.41,0.0,1.53,3.49,71.24,54.04,26.73,0,12.11,5.09,18.41,0.0,1.53,3.49,71.24
2006-07-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.73,12.76,25.87,0.0,1.79,3.89,78.51,49.48,29.95,0,19.73,12.76,25.87,0.0,1.79,3.89,78.51
2006-07-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.46,5.11,20.98,0.0,1.72,4.12,71.33,53.18,27.18,0,13.46,5.11,20.98,0.0,1.72,4.12,71.33
2006-07-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.99,14.57,26.92,0.0,1.87,4.28,78.61,49.36,29.85,0,20.99,14.57,26.92,0.0,1.87,4.28,78.61
2006-07-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.19,6.88,23.18,0.0,1.56,3.71,71.46,53.17,28.13,0,15.19,6.88,23.18,0.0,1.56,3.71,71.46
2006-07-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.04,8.35,25.67,0.0,1.61,4.15,71.44,48.86,30.11,0,17.04,8.35,25.67,0.0,1.61,4.15,71.44
2006-07-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.06,15.29,28.54,0.0,2.0,4.47,78.6,49.06,29.78,0,22.06,15.29,28.54,0.0,2.0,4.47,78.6
2006-07-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.6,10.3,24.77,1.08,1.75,3.87,71.47,47.66,24.01,0,17.6,10.3,24.77,1.08,1.75,3.87,71.47
2006-07-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.87,17.55,28.49,1.15,1.83,3.84,78.59,51.73,25.68,0,22.87,17.55,28.49,1.15,1.83,3.84,78.59
2006-07-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.94,17.9,26.38,7.81,1.65,3.26,78.64,61.34,23.64,0,21.94,17.9,26.38,7.81,1.65,3.26,78.64
2006-07-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.13,10.58,23.91,5.65,1.41,3.42,71.49,54.33,22.77,0,17.13,10.58,23.91,5.65,1.41,3.42,71.49
2006-07-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.37,17.47,26.56,6.4,1.82,3.84,78.76,66.96,22.6,0,21.37,17.47,26.56,6.4,1.82,3.84,78.76
2006-07-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.45,9.23,23.75,1.33,1.65,3.68,71.57,61.22,26.64,0,16.45,9.23,23.75,1.33,1.65,3.68,71.57
2006-07-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.26,16.57,27.73,0.4,1.82,3.77,78.83,66.85,21.15,0,22.26,16.57,27.73,0.4,1.82,3.77,78.83
2006-07-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.96,10.75,25.32,0.03,1.63,3.58,71.65,61.81,22.72,0,17.96,10.75,25.32,0.03,1.63,3.58,71.65
2006-07-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.75,17.4,28.15,0.48,1.95,4.05,78.9,69.91,22.22,0,22.75,17.4,28.15,0.48,1.95,4.05,78.9
2006-07-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.62,11.66,28.09,0.03,1.73,3.89,71.71,60.43,21.72,0,19.62,11.66,28.09,0.03,1.73,3.89,71.71
2006-07-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.11,18.39,28.3,1.92,2.09,4.55,78.84,72.94,21.44,0,23.11,18.39,28.3,1.92,2.09,4.55,78.84
2006-07-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.11,12.53,27.91,0.41,1.76,3.93,71.67,60.62,24.38,0,20.11,12.53,27.91,0.41,1.76,3.93,71.67
2006-07-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,23.09,18.73,28.56,2.28,2.23,4.63,78.84,75.61,11.06,0,23.09,18.73,28.56,2.28,2.23,4.63,78.84
2006-07-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,20.3,13.2,28.19,0.34,1.79,3.94,71.67,61.57,25.42,0,20.3,13.2,28.19,0.34,1.79,3.94,71.67
2006-07-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.9,17.79,28.44,1.33,2.3,4.36,78.71,75.4,14.79,0,22.9,17.79,28.44,1.33,2.3,4.36,78.71
2006-07-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.86,12.65,27.64,0.31,1.85,4.07,71.55,63.63,24.86,0,19.86,12.65,27.64,0.31,1.85,4.07,71.55
2006-07-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,22.62,18.39,28.24,19.85,2.16,4.43,78.6,79.02,13.8,0,22.62,18.39,28.24,19.85,2.16,4.43,78.6
2006-07-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.67,12.94,27.91,10.44,1.78,4.44,71.45,65.68,26.81,0,19.67,12.94,27.91,10.44,1.78,4.44,71.45
2006-07-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.17,17.79,25.76,13.58,2.25,4.17,78.51,81.97,13.13,0,21.17,17.79,25.76,13.58,2.25,4.17,78.51
2006-07-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.78,10.38,25.23,4.73,1.71,3.85,71.35,61.28,24.35,0,17.78,10.38,25.23,4.73,1.71,3.85,71.35
2006-07-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.44,16.79,25.37,3.21,2.21,4.32,78.33,81.88,12.51,0,20.44,16.79,25.37,3.21,2.21,4.32,78.33
2006-07-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.17,10.39,24.43,1.45,1.79,3.67,71.18,62.13,23.41,0,17.17,10.39,24.43,1.45,1.79,3.67,71.18
2006-07-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.44,11.57,24.31,0.4,1.75,3.91,71.37,69.82,24.77,0,17.44,11.57,24.31,0.4,1.75,3.91,71.37
2006-07-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.58,16.43,25.91,0.83,2.07,4.03,78.56,80.51,16.6,0,20.58,16.43,25.91,0.83,2.07,4.03,78.56
2006-07-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.59,17.44,25.36,5.93,1.54,3.21,78.9,79.38,24.96,0,20.59,17.44,25.36,5.93,1.54,3.21,78.9
2006-07-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.61,13.63,20.87,6.26,1.25,2.43,71.68,79.64,21.76,0,16.61,13.63,20.87,6.26,1.25,2.43,71.68
2006-07-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.71,17.5,26.84,1.55,1.88,4.24,78.85,74.52,25.82,0,21.71,17.5,26.84,1.55,1.88,4.24,78.85
2006-07-31,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.94,12.41,26.82,0.39,1.62,3.85,71.65,64.02,25.75,0,18.94,12.41,26.82,0.39,1.62,3.85,71.65
2006-08-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.94,17.53,27.2,0.41,1.96,4.32,78.75,77.12,20.29,1,21.94,17.53,27.2,0.41,1.96,4.32,78.75
2006-08-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,19.26,12.19,27.26,0.04,1.73,3.89,71.57,60.44,25.74,1,19.26,12.19,27.26,0.04,1.73,3.89,71.57
2006-08-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.53,13.16,25.74,12.43,1.72,4.13,71.53,69.6,20.07,1,18.53,13.16,25.74,12.43,1.72,4.13,71.53
2006-08-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.8,17.99,25.61,16.28,2.07,4.31,78.72,85.63,11.54,1,20.8,17.99,25.61,16.28,2.07,4.31,78.72
2006-08-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,18.15,12.21,24.74,4.07,1.8,3.93,71.52,72.14,19.35,1,18.15,12.21,24.74,4.07,1.8,3.93,71.52
2006-08-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.07,17.32,24.29,11.73,1.53,3.5,78.73,86.04,6.72,1,20.07,17.32,24.29,11.73,1.53,3.5,78.73
2006-08-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.89,13.72,23.25,2.22,1.74,3.69,71.52,71.82,20.43,1,17.89,13.72,23.25,2.22,1.74,3.69,71.52
2006-08-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.48,18.17,21.31,9.88,1.64,3.34,78.72,92.9,6.18,1,19.48,18.17,21.31,9.88,1.64,3.34,78.72
2006-08-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.86,16.86,21.37,12.73,2.14,3.95,78.88,90.67,8.14,1,18.86,16.86,21.37,12.73,2.14,3.95,78.88
